driver_id,car_id,timestamp,event_type,trip_id,trip_type,actual_time_min,actual_dist_km,trip_cost,payment_type,cancellation_reason,cash_collected
D46,C22,3/11/2025 9:09,TRIP_END,T53121,Uber Pet,20,5.19,17.2,cash,,20.64
D46,C22,3/11/2025 9:22,TRIP_START,T53122,Comfort,,,,,,
D46,C22,3/11/2025 9:41,TRIP_END,T53122,Comfort,19,7.35,24.99,card,,
D46,C22,3/11/2025 9:48,TRIP_START,T53123,Uber Pet,,,,,,
D46,C22,3/11/2025 10:04,TRIP_END,T53123,Uber Pet,16,8.79,21.77,cash,,26.12
D46,C22,3/11/2025 10:10,TRIP_CANCELLED,T53124,Uber Assist,,,,,by_rider,
D46,C22,3/11/2025 10:24,TRIP_CANCELLED,T53125,Uber Pet,,,,,by_driver,
D46,C22,3/11/2025 10:35,TRIP_START,T53126,Uber Assist,,,,,,
D46,C22,3/11/2025 10:44,TRIP_END,T53126,Uber Assist,9,2.28,7.54,cash,,9.05
D46,C22,3/11/2025 10:53,TRIP_START,T53127,Uber X,,,,,,
D46,C22,3/11/2025 11:13,TRIP_END,T53127,Uber X,20,6.52,14.82,cash,,17.78
D46,C22,3/11/2025 11:28,TRIP_CANCELLED,T53128,Comfort,,,,,by_rider,
D46,C22,3/11/2025 11:37,TRIP_START,T53129,Uber X,,,,,,
D46,C22,3/11/2025 11:46,TRIP_END,T53129,Uber X,9,7.78,14.14,cash,,16.97
D46,C22,3/11/2025 11:51,TRIP_START,T53130,Uber X,,,,,,
D46,C22,3/11/2025 12:01,TRIP_END,T53130,Uber X,10,4.47,10.36,cash,,12.43
D46,C22,3/11/2025 12:07,TRIP_START,T53131,Comfort,,,,,,
D46,C22,3/11/2025 12:25,TRIP_END,T53131,Comfort,18,2.03,14.46,cash,,17.35
D46,C22,3/11/2025 12:37,TRIP_START,T53132,Uber Pet,,,,,,
D46,C22,3/11/2025 12:53,TRIP_END,T53132,Uber Pet,16,6.3,17.89,card,,
D46,C22,3/11/2025 12:59,TRIP_CANCELLED,T53133,Comfort,,,,,by_rider,
D46,C22,3/11/2025 13:09,TRIP_CANCELLED,T53134,Uber Assist,,,,,by_rider,
D46,C22,3/11/2025 13:24,TRIP_CANCELLED,T53135,Uber Assist,,,,,by_rider,
D46,C22,3/11/2025 13:35,TRIP_START,T53136,Comfort,,,,,,
D46,C22,3/11/2025 13:40,TRIP_END,T53136,Comfort,5,3.27,12.68,card,,
D46,C22,3/11/2025 13:48,TRIP_CANCELLED,T53137,Uber X,,,,,by_rider,
D46,C22,3/11/2025 14:01,TRIP_START,T53138,Uber X,,,,,,
D46,C22,3/11/2025 14:24,TRIP_END,T53138,Uber X,23,12.16,27.19,card,,
D46,C22,3/11/2025 15:02,OFFLINE,,,,,,,,
D45,C23,3/11/2025 8:53,ONLINE,,,,,,,,
D45,C23,3/11/2025 9:03,TRIP_START,T53139,Uber Assist,,,,,,
D45,C23,3/11/2025 9:19,TRIP_END,T53139,Uber Assist,16,2.63,9.36,cash,,11.23
D45,C23,3/11/2025 9:29,TRIP_CANCELLED,T53140,Uber Pet,,,,,by_driver,
D45,C23,3/11/2025 9:42,TRIP_CANCELLED,T53141,Uber X,,,,,by_driver,
D45,C23,3/11/2025 9:57,TRIP_START,T53142,Comfort,,,,,,
D45,C23,3/11/2025 10:11,TRIP_END,T53142,Comfort,14,3.36,15.73,cash,,18.88
D45,C23,3/11/2025 10:22,TRIP_CANCELLED,T53143,Uber X,,,,,by_rider,
D45,C23,3/11/2025 10:36,TRIP_START,T53144,Uber Assist,,,,,,
D45,C23,3/11/2025 10:56,TRIP_END,T53144,Uber Assist,20,11.19,20.43,card,,
D45,C23,3/11/2025 11:02,TRIP_CANCELLED,T53145,Uber X,,,,,by_rider,
D45,C23,3/11/2025 11:14,TRIP_START,T53146,Uber Assist,,,,,,
D45,C23,3/11/2025 11:27,TRIP_END,T53146,Uber Assist,13,11.05,18.86,card,,
D45,C23,3/11/2025 11:38,TRIP_START,T53147,Uber Assist,,,,,,
D45,C23,3/11/2025 11:50,TRIP_END,T53147,Uber Assist,12,9.64,16.97,card,,
D45,C23,3/11/2025 11:58,TRIP_START,T53148,Uber X,,,,,,
D45,C23,3/11/2025 12:09,TRIP_END,T53148,Uber X,11,9.84,17.01,card,,
D45,C23,3/11/2025 12:18,TRIP_START,T53149,Uber X,,,,,,
D45,C23,3/11/2025 12:26,TRIP_END,T53149,Uber X,8,2.78,7.94,cash,,9.53
D45,C23,3/11/2025 12:35,TRIP_START,T53150,Uber X,,,,,,
D45,C23,3/11/2025 12:50,TRIP_END,T53150,Uber X,15,8.88,16.66,cash,,19.99
D45,C23,3/11/2025 13:01,TRIP_CANCELLED,T53151,Uber Pet,,,,,by_driver,
D45,C23,3/11/2025 13:15,TRIP_START,T53152,Comfort,,,,,,
D45,C23,3/11/2025 13:32,TRIP_END,T53152,Comfort,17,8.79,27.12,card,,
D45,C23,3/11/2025 13:47,TRIP_START,T53153,Comfort,,,,,,
D45,C23,3/11/2025 13:52,TRIP_END,T53153,Comfort,5,4.98,15.96,card,,
D45,C23,3/11/2025 14:05,TRIP_START,T53154,Uber Assist,,,,,,
D45,C23,3/11/2025 14:20,TRIP_END,T53154,Uber Assist,15,7.96,15.55,cash,,18.66
D45,C23,3/11/2025 14:53,OFFLINE,,,,,,,,
D4,C23,3/11/2025 8:24,ONLINE,,,,,,,,
D4,C23,3/11/2025 8:34,TRIP_CANCELLED,T53155,Uber X,,,,,by_rider,
D4,C23,3/11/2025 8:42,TRIP_START,T53156,Uber X,,,,,,
D4,C23,3/11/2025 9:00,TRIP_END,T53156,Uber X,18,4.05,11.46,card,,
D4,C23,3/11/2025 9:07,TRIP_CANCELLED,T53157,Comfort,,,,,by_rider,
D4,C23,3/11/2025 9:17,TRIP_START,T53158,Uber Assist,,,,,,
D4,C23,3/11/2025 9:36,TRIP_END,T53158,Uber Assist,19,7.6,15.92,cash,,19.1
D4,C23,3/11/2025 9:49,TRIP_START,T53159,Comfort,,,,,,
D4,C23,3/11/2025 10:04,TRIP_END,T53159,Comfort,15,8.78,26.46,card,,
D4,C23,3/11/2025 10:09,TRIP_START,T53160,Comfort,,,,,,
D4,C23,3/11/2025 10:41,TRIP_END,T53160,Comfort,32,14.68,51.23,cash,,61.48
D4,C23,3/11/2025 10:56,TRIP_CANCELLED,T53161,Uber Pet,,,,,by_rider,
D4,C23,3/11/2025 11:02,TRIP_CANCELLED,T53162,Comfort,,,,,by_rider,
D4,C23,3/11/2025 11:11,TRIP_CANCELLED,T53163,Uber X,,,,,by_rider,
D4,C23,3/11/2025 11:20,TRIP_START,T53164,Uber X,,,,,,
D4,C23,3/11/2025 11:26,TRIP_END,T53164,Uber X,6,6.59,12.11,cash,,14.53
D4,C23,3/11/2025 11:34,TRIP_START,T53165,Uber Assist,,,,,,
D4,C23,3/11/2025 11:45,TRIP_END,T53165,Uber Assist,11,11.21,18.65,card,,
D4,C23,3/11/2025 11:55,TRIP_START,T53166,Uber Pet,,,,,,
D4,C23,3/11/2025 12:26,TRIP_END,T53166,Uber Pet,31,24.08,56.02,cash,,67.22
D4,C23,3/11/2025 12:37,TRIP_START,T53167,Uber X,,,,,,
D4,C23,3/11/2025 12:46,TRIP_END,T53167,Uber X,9,3.51,9.01,card,,
D4,C23,3/11/2025 12:59,TRIP_START,T53168,Uber X,,,,,,
D4,C23,3/11/2025 13:32,TRIP_END,T53168,Uber X,33,21.99,40.99,cash,,49.19
D4,C23,3/11/2025 13:47,TRIP_START,T53169,Comfort,,,,,,
D4,C23,3/11/2025 13:55,TRIP_END,T53169,Comfort,8,5.83,18.55,card,,
D4,C23,3/11/2025 14:09,TRIP_START,T53170,Uber Assist,,,,,,
D4,C23,3/11/2025 14:26,TRIP_END,T53170,Uber Assist,17,9.49,17.79,cash,,21.35
D4,C23,3/11/2025 14:31,TRIP_CANCELLED,T53171,Uber Pet,,,,,by_rider,
D4,C23,3/11/2025 14:45,TRIP_START,T53172,Uber Assist,,,,,,
D4,C23,3/11/2025 14:59,TRIP_END,T53172,Uber Assist,14,8.58,16.1,card,,
D4,C23,3/11/2025 15:09,TRIP_CANCELLED,T53173,Comfort,,,,,by_driver,
D4,C23,3/11/2025 15:18,TRIP_START,T53174,Comfort,,,,,,
D4,C23,3/11/2025 15:25,TRIP_END,T53174,Comfort,7,7.92,22.25,cash,,26.7
D4,C23,3/11/2025 15:32,TRIP_START,T53175,Uber X,,,,,,
D4,C23,3/11/2025 15:38,TRIP_END,T53175,Uber X,6,3.53,8.44,cash,,10.13
D4,C23,3/11/2025 15:43,TRIP_START,T53176,Comfort,,,,,,
D4,C23,3/11/2025 16:13,TRIP_END,T53176,Comfort,30,15.15,51.49,cash,,61.79
D4,C23,3/11/2025 16:24,OFFLINE,,,,,,,,
D4,C24,3/11/2025 8:00,ONLINE,,,,,,,,
D4,C24,3/11/2025 8:10,TRIP_START,T53177,Uber Pet,,,,,,
D4,C24,3/11/2025 8:16,TRIP_END,T53177,Uber Pet,6,4.03,11.75,card,,
D4,C24,3/11/2025 8:24,TRIP_START,T53178,Uber Pet,,,,,,
D4,C24,3/11/2025 8:36,TRIP_END,T53178,Uber Pet,12,3.95,13.18,card,,
D4,C24,3/11/2025 8:46,TRIP_START,T53179,Uber Pet,,,,,,
D4,C24,3/11/2025 8:58,TRIP_END,T53179,Uber Pet,12,4.61,14.21,cash,,17.05
D4,C24,3/11/2025 9:07,TRIP_START,T53180,Comfort,,,,,,
D4,C24,3/11/2025 9:22,TRIP_END,T53180,Comfort,15,9.95,28.7,cash,,34.44
D4,C24,3/11/2025 9:30,TRIP_CANCELLED,T53181,Uber Pet,,,,,by_rider,
D4,C24,3/11/2025 9:38,TRIP_START,T53182,Uber X,,,,,,
D4,C24,3/11/2025 10:11,TRIP_END,T53182,Uber X,33,22.64,41.77,cash,,50.12
D4,C24,3/11/2025 10:18,TRIP_START,T53183,Comfort,,,,,,
D4,C24,3/11/2025 10:44,TRIP_END,T53183,Comfort,26,23.85,66.91,cash,,80.29
D4,C24,3/11/2025 10:53,TRIP_START,T53184,Uber Pet,,,,,,
D4,C24,3/11/2025 11:02,TRIP_END,T53184,Uber Pet,9,7.71,18.27,cash,,21.92
D4,C24,3/11/2025 11:11,TRIP_START,T53185,Comfort,,,,,,
D4,C24,3/11/2025 11:29,TRIP_END,T53185,Comfort,18,10.5,30.72,card,,
D4,C24,3/11/2025 11:42,TRIP_START,T53186,Uber Pet,,,,,,
D4,C24,3/11/2025 11:59,TRIP_END,T53186,Uber Pet,17,9.62,23.33,card,,
D4,C24,3/11/2025 12:08,TRIP_START,T53187,Uber Assist,,,,,,
D4,C24,3/11/2025 12:37,TRIP_END,T53187,Uber Assist,29,10.07,25.88,card,,
D4,C24,3/11/2025 12:45,TRIP_START,T53188,Uber X,,,,,,
D4,C24,3/11/2025 13:14,TRIP_END,T53188,Uber X,29,15.11,31.93,cash,,38.32
D4,C24,3/11/2025 13:19,TRIP_CANCELLED,T53189,Uber Pet,,,,,by_driver,
D4,C24,3/11/2025 14:00,OFFLINE,,,,,,,,
D39,C24,3/11/2025 8:49,ONLINE,,,,,,,,
D39,C24,3/11/2025 8:59,TRIP_START,T53190,Comfort,,,,,,
D39,C24,3/11/2025 9:10,TRIP_END,T53190,Comfort,11,5.61,19.09,card,,
D39,C24,3/11/2025 9:23,TRIP_START,T53191,Uber Assist,,,,,,
D39,C24,3/11/2025 9:41,TRIP_END,T53191,Uber Assist,18,9.72,18.26,cash,,21.91
D39,C24,3/11/2025 9:53,TRIP_CANCELLED,T53192,Uber Assist,,,,,by_driver,
D39,C24,3/11/2025 10:01,TRIP_START,T53193,Comfort,,,,,,
D39,C24,3/11/2025 10:15,TRIP_END,T53193,Comfort,14,6.48,21.72,card,,
D39,C24,3/11/2025 10:28,TRIP_START,T53194,Comfort,,,,,,
D39,C24,3/11/2025 11:03,TRIP_END,T53194,Comfort,35,18.27,59.08,card,,
D39,C24,3/11/2025 11:10,TRIP_START,T53195,Uber Pet,,,,,,
D39,C24,3/11/2025 11:29,TRIP_END,T53195,Uber Pet,19,8.83,22.61,card,,
D39,C24,3/11/2025 11:36,TRIP_START,T53196,Uber Assist,,,,,,
D39,C24,3/11/2025 11:55,TRIP_END,T53196,Uber Assist,19,10.4,19.28,cash,,23.14
D39,C24,3/11/2025 12:05,TRIP_START,T53197,Uber X,,,,,,
D39,C24,3/11/2025 12:10,TRIP_END,T53197,Uber X,5,9.25,15.1,cash,,18.12
D39,C24,3/11/2025 12:25,TRIP_START,T53198,Uber X,,,,,,
D39,C24,3/11/2025 12:38,TRIP_END,T53198,Uber X,13,3.39,9.67,card,,
D39,C24,3/11/2025 12:48,TRIP_START,T53199,Comfort,,,,,,
D39,C24,3/11/2025 12:55,TRIP_END,T53199,Comfort,7,7.09,20.65,cash,,24.78
D39,C24,3/11/2025 13:04,TRIP_START,T53200,Comfort,,,,,,
D39,C24,3/11/2025 13:10,TRIP_END,T53200,Comfort,6,4.32,15.01,cash,,18.01
D39,C24,3/11/2025 13:21,TRIP_START,T53201,Uber Pet,,,,,,
D39,C24,3/11/2025 13:37,TRIP_END,T53201,Uber Pet,16,9.98,23.63,card,,
D39,C24,3/11/2025 13:45,TRIP_START,T53202,Uber X,,,,,,
D39,C24,3/11/2025 14:59,TRIP_END,T53202,Uber X,74,35.57,72.48,card,,
D39,C24,3/11/2025 15:12,TRIP_START,T53203,Comfort,,,,,,
D39,C24,3/11/2025 15:28,TRIP_END,T53203,Comfort,16,4.1,17.79,cash,,21.35
D39,C24,3/11/2025 15:42,TRIP_CANCELLED,T53204,Uber X,,,,,by_rider,
D39,C24,3/11/2025 15:51,TRIP_START,T53205,Uber X,,,,,,
D39,C24,3/11/2025 16:25,TRIP_END,T53205,Uber X,34,17.29,35.55,card,,
D39,C24,3/11/2025 16:39,TRIP_CANCELLED,T53206,Uber X,,,,,by_driver,
D39,C24,3/11/2025 16:46,TRIP_CANCELLED,T53207,Uber Pet,,,,,by_rider,
D39,C24,3/11/2025 16:55,TRIP_START,T53208,Uber Assist,,,,,,
D39,C24,3/11/2025 17:18,TRIP_END,T53208,Uber Assist,23,12.48,27.58,card,,
D39,C24,3/11/2025 17:49,OFFLINE,,,,,,,,
D16,C25,3/11/2025 8:23,ONLINE,,,,,,,,
D16,C25,3/11/2025 8:33,TRIP_START,T53209,Uber Assist,,,,,,
D16,C25,3/11/2025 8:40,TRIP_END,T53209,Uber Assist,7,2.81,7.77,card,,
D16,C25,3/11/2025 8:48,TRIP_CANCELLED,T53210,Uber X,,,,,by_rider,
D16,C25,3/11/2025 8:56,TRIP_START,T53211,Uber Assist,,,,,,
D16,C25,3/11/2025 9:14,TRIP_END,T53211,Uber Assist,18,9.51,18.01,cash,,21.61
D16,C25,3/11/2025 9:27,TRIP_START,T53212,Uber X,,,,,,
D16,C25,3/11/2025 9:49,TRIP_END,T53212,Uber X,22,16.65,32.38,cash,,38.86
D16,C25,3/11/2025 10:01,TRIP_START,T53213,Uber Pet,,,,,,
D16,C25,3/11/2025 10:18,TRIP_END,T53213,Uber Pet,17,11.41,26.12,cash,,31.34
D16,C25,3/11/2025 10:29,TRIP_START,T53214,Uber Assist,,,,,,
D16,C25,3/11/2025 10:37,TRIP_END,T53214,Uber Assist,8,5.06,10.67,card,,
D16,C25,3/11/2025 10:47,TRIP_CANCELLED,T53215,Comfort,,,,,by_rider,
D16,C25,3/11/2025 11:02,TRIP_START,T53216,Uber Assist,,,,,,
D16,C25,3/11/2025 11:22,TRIP_END,T53216,Uber Assist,20,22.39,38.87,card,,
D16,C25,3/11/2025 11:37,TRIP_START,T53217,Comfort,,,,,,
D16,C25,3/11/2025 11:56,TRIP_END,T53217,Comfort,19,5.39,21.23,card,,
D16,C25,3/11/2025 12:03,TRIP_START,T53218,Uber X,,,,,,
D16,C25,3/11/2025 12:15,TRIP_END,T53218,Uber X,12,6.28,12.94,card,,
D16,C25,3/11/2025 12:30,TRIP_START,T53219,Comfort,,,,,,
D16,C25,3/11/2025 12:40,TRIP_END,T53219,Comfort,10,3,13.76,card,,
D16,C25,3/11/2025 12:46,TRIP_CANCELLED,T53220,Uber X,,,,,by_rider,
D16,C25,3/11/2025 12:57,TRIP_CANCELLED,T53221,Comfort,,,,,by_rider,
D16,C25,3/11/2025 13:03,TRIP_START,T53222,Uber Pet,,,,,,
D16,C25,3/11/2025 13:31,TRIP_END,T53222,Uber Pet,28,15.24,41.45,card,,
D16,C25,3/11/2025 13:42,TRIP_CANCELLED,T53223,Uber Pet,,,,,by_rider,
D16,C25,3/11/2025 13:49,TRIP_START,T53224,Comfort,,,,,,
D16,C25,3/11/2025 13:57,TRIP_END,T53224,Comfort,8,5.61,18.13,cash,,21.76
D16,C25,3/11/2025 14:06,TRIP_CANCELLED,T53225,Uber Assist,,,,,by_driver,
D16,C25,3/11/2025 14:21,TRIP_START,T53226,Uber Pet,,,,,,
D16,C25,3/11/2025 14:40,TRIP_END,T53226,Uber Pet,19,2,11.96,card,,
D16,C25,3/11/2025 14:46,TRIP_START,T53227,Uber X,,,,,,
D16,C25,3/11/2025 15:09,TRIP_END,T53227,Uber X,23,11.55,26.46,card,,
D16,C25,3/11/2025 15:23,OFFLINE,,,,,,,,
D6,C1,3/12/2025 8:01,ONLINE,,,,,,,,
D6,C1,3/12/2025 8:11,TRIP_START,T53228,Uber Pet,,,,,,
D6,C1,3/12/2025 8:16,TRIP_END,T53228,Uber Pet,5,4.5,12.22,cash,,14.66
D6,C1,3/12/2025 8:24,TRIP_START,T53229,Uber Assist,,,,,,
D6,C1,3/12/2025 8:36,TRIP_END,T53229,Uber Assist,12,3.58,9.7,cash,,11.64
D6,C1,3/12/2025 8:51,TRIP_START,T53230,Uber Assist,,,,,,
D6,C1,3/12/2025 9:26,TRIP_END,T53230,Uber Assist,35,15.45,33.54,cash,,40.25
D6,C1,3/12/2025 9:40,TRIP_START,T53231,Uber Pet,,,,,,
D6,C1,3/12/2025 9:50,TRIP_END,T53231,Uber Pet,10,5.3,14.77,card,,
D6,C1,3/12/2025 10:01,TRIP_CANCELLED,T53232,Comfort,,,,,by_rider,
D6,C1,3/12/2025 10:16,TRIP_START,T53233,Comfort,,,,,,
D6,C1,3/12/2025 10:29,TRIP_END,T53233,Comfort,13,7.67,23.69,cash,,28.43
D6,C1,3/12/2025 10:35,TRIP_CANCELLED,T53234,Uber X,,,,,by_driver,
D6,C1,3/12/2025 10:42,TRIP_CANCELLED,T53235,Uber Assist,,,,,by_driver,
D6,C1,3/12/2025 10:53,TRIP_START,T53236,Uber X,,,,,,
D6,C1,3/12/2025 11:09,TRIP_END,T53236,Uber X,16,11.35,19.82,card,,
D6,C1,3/12/2025 11:15,TRIP_CANCELLED,T53237,Uber Assist,,,,,by_driver,
D6,C1,3/12/2025 11:30,TRIP_CANCELLED,T53238,Uber Pet,,,,,by_driver,
D6,C1,3/12/2025 11:41,TRIP_START,T53239,Comfort,,,,,,
D6,C1,3/12/2025 11:57,TRIP_END,T53239,Comfort,16,2.52,14.76,cash,,17.71
D6,C1,3/12/2025 12:03,TRIP_START,T53240,Uber Pet,,,,,,
D6,C1,3/12/2025 12:16,TRIP_END,T53240,Uber Pet,13,5.05,15.16,card,,
D6,C1,3/12/2025 12:23,TRIP_CANCELLED,T53241,Comfort,,,,,by_driver,
D6,C1,3/12/2025 12:29,TRIP_START,T53242,Comfort,,,,,,
D6,C1,3/12/2025 12:43,TRIP_END,T53242,Comfort,14,11.95,32.22,cash,,38.66
D6,C1,3/12/2025 12:52,TRIP_START,T53243,Comfort,,,,,,
D6,C1,3/12/2025 13:04,TRIP_END,T53243,Comfort,12,6.15,20.45,card,,
D6,C1,3/12/2025 13:11,TRIP_CANCELLED,T53244,Comfort,,,,,by_driver,
D6,C1,3/12/2025 13:22,TRIP_CANCELLED,T53245,Comfort,,,,,by_driver,
D6,C1,3/12/2025 13:28,TRIP_START,T53246,Uber X,,,,,,
D6,C1,3/12/2025 13:50,TRIP_END,T53246,Uber X,22,14.77,30.12,cash,,36.14
D6,C1,3/12/2025 14:05,TRIP_START,T53247,Uber X,,,,,,
D6,C1,3/12/2025 14:11,TRIP_END,T53247,Uber X,6,3.9,8.88,card,,
D6,C1,3/12/2025 14:19,TRIP_CANCELLED,T53248,Uber Pet,,,,,by_rider,
D6,C1,3/12/2025 14:34,TRIP_CANCELLED,T53249,Comfort,,,,,by_driver,
D6,C1,3/12/2025 14:47,TRIP_CANCELLED,T53250,Comfort,,,,,by_driver,
D6,C1,3/12/2025 15:02,TRIP_START,T53251,Uber X,,,,,,
D6,C1,3/12/2025 15:25,TRIP_END,T53251,Uber X,23,21.28,38.14,cash,,45.77
D6,C1,3/12/2025 15:33,TRIP_START,T53252,Uber Assist,,,,,,
D6,C1,3/12/2025 15:53,TRIP_END,T53252,Uber Assist,20,3.18,10.82,card,,
D6,C1,3/12/2025 16:08,TRIP_CANCELLED,T53253,Uber Pet,,,,,by_rider,
D6,C1,3/12/2025 16:16,TRIP_START,T53254,Uber Pet,,,,,,
D6,C1,3/12/2025 16:29,TRIP_END,T53254,Uber Pet,13,7.47,18.93,card,,
D6,C1,3/12/2025 17:01,OFFLINE,,,,,,,,
D1,C2,3/12/2025 8:21,ONLINE,,,,,,,,
D1,C2,3/12/2025 8:31,TRIP_START,T53255,Uber Pet,,,,,,
D1,C2,3/12/2025 8:51,TRIP_END,T53255,Uber Pet,20,8.68,22.64,card,,
D1,C2,3/12/2025 9:06,TRIP_START,T53256,Uber Pet,,,,,,
D1,C2,3/12/2025 9:17,TRIP_END,T53256,Uber Pet,11,5.63,15.54,cash,,18.65
D1,C2,3/12/2025 9:27,TRIP_CANCELLED,T53257,Uber Pet,,,,,by_driver,
D1,C2,3/12/2025 9:33,TRIP_START,T53258,Comfort,,,,,,
D1,C2,3/12/2025 9:54,TRIP_END,T53258,Comfort,21,14.9,48.13,cash,,57.76
D1,C2,3/12/2025 10:05,TRIP_CANCELLED,T53259,Uber Assist,,,,,by_driver,
D1,C2,3/12/2025 10:14,TRIP_START,T53260,Uber X,,,,,,
D1,C2,3/12/2025 10:48,TRIP_END,T53260,Uber X,34,11.14,28.17,cash,,33.8
D1,C2,3/12/2025 10:56,TRIP_CANCELLED,T53261,Uber Assist,,,,,by_driver,
D1,C2,3/12/2025 11:03,TRIP_START,T53262,Uber X,,,,,,
D1,C2,3/12/2025 11:20,TRIP_END,T53262,Uber X,17,6.64,14.37,card,,
D1,C2,3/12/2025 11:29,TRIP_START,T53263,Uber Pet,,,,,,
D1,C2,3/12/2025 11:41,TRIP_END,T53263,Uber Pet,12,10,22.62,cash,,27.14
D1,C2,3/12/2025 11:49,TRIP_START,T53264,Uber Pet,,,,,,
D1,C2,3/12/2025 11:55,TRIP_END,T53264,Uber Pet,6,4.79,12.93,cash,,15.52
D1,C2,3/12/2025 12:10,TRIP_CANCELLED,T53265,Uber Pet,,,,,by_rider,
D1,C2,3/12/2025 12:19,TRIP_START,T53266,Comfort,,,,,,
D1,C2,3/12/2025 13:04,TRIP_END,T53266,Comfort,45,48.61,131.73,cash,,158.08
D1,C2,3/12/2025 13:12,TRIP_START,T53267,Uber X,,,,,,
D1,C2,3/12/2025 13:25,TRIP_END,T53267,Uber X,13,8.58,15.9,card,,
D1,C2,3/12/2025 13:32,TRIP_START,T53268,Uber Assist,,,,,,
D1,C2,3/12/2025 13:45,TRIP_END,T53268,Uber Assist,13,9.2,16.64,cash,,19.97
D1,C2,3/12/2025 13:54,TRIP_START,T53269,Comfort,,,,,,
D1,C2,3/12/2025 14:09,TRIP_END,T53269,Comfort,15,7.85,24.67,cash,,29.6
D1,C2,3/12/2025 14:18,TRIP_START,T53270,Uber Assist,,,,,,
D1,C2,3/12/2025 14:32,TRIP_END,T53270,Uber Assist,14,2.73,9.08,card,,
D1,C2,3/12/2025 14:37,TRIP_START,T53271,Uber X,,,,,,
D1,C2,3/12/2025 14:45,TRIP_END,T53271,Uber X,8,4.76,10.31,card,,
D1,C2,3/12/2025 15:21,OFFLINE,,,,,,,,
D15,C3,3/12/2025 8:56,ONLINE,,,,,,,,
D15,C3,3/12/2025 9:06,TRIP_START,T53272,Uber Pet,,,,,,
D15,C3,3/12/2025 9:15,TRIP_END,T53272,Uber Pet,9,9.43,20.95,cash,,25.14
D15,C3,3/12/2025 9:25,TRIP_START,T53273,Comfort,,,,,,
D15,C3,3/12/2025 9:40,TRIP_END,T53273,Comfort,15,3.17,15.69,card,,
D15,C3,3/12/2025 9:50,TRIP_START,T53274,Comfort,,,,,,
D15,C3,3/12/2025 10:08,TRIP_END,T53274,Comfort,18,6.08,22.23,card,,
D15,C3,3/12/2025 10:15,TRIP_CANCELLED,T53275,Comfort,,,,,by_rider,
D15,C3,3/12/2025 10:23,TRIP_START,T53276,Uber Pet,,,,,,
D15,C3,3/12/2025 10:37,TRIP_END,T53276,Uber Pet,14,2.57,11.55,cash,,13.86
D15,C3,3/12/2025 10:51,TRIP_START,T53277,Comfort,,,,,,
D15,C3,3/12/2025 11:06,TRIP_END,T53277,Comfort,15,7.56,24.12,cash,,28.94
D15,C3,3/12/2025 11:16,TRIP_START,T53278,Uber Assist,,,,,,
D15,C3,3/12/2025 11:22,TRIP_END,T53278,Uber Assist,6,2.48,7.18,cash,,8.62
D15,C3,3/12/2025 11:35,TRIP_START,T53279,Comfort,,,,,,
D15,C3,3/12/2025 11:52,TRIP_END,T53279,Comfort,17,3.03,16.06,card,,
D15,C3,3/12/2025 12:05,TRIP_START,T53280,Comfort,,,,,,
D15,C3,3/12/2025 12:22,TRIP_END,T53280,Comfort,17,3.72,17.38,cash,,20.86
D15,C3,3/12/2025 12:27,TRIP_START,T53281,Uber Assist,,,,,,
D15,C3,3/12/2025 12:33,TRIP_END,T53281,Uber Assist,6,6.56,12.07,cash,,14.48
D15,C3,3/12/2025 12:40,TRIP_CANCELLED,T53282,Uber Pet,,,,,by_rider,
D15,C3,3/12/2025 12:50,TRIP_CANCELLED,T53283,Uber Pet,,,,,by_driver,
D15,C3,3/12/2025 13:02,TRIP_START,T53284,Uber Assist,,,,,,
D15,C3,3/12/2025 13:21,TRIP_END,T53284,Uber Assist,19,5.81,13.77,card,,
D15,C3,3/12/2025 13:33,TRIP_START,T53285,Uber Assist,,,,,,
D15,C3,3/12/2025 13:51,TRIP_END,T53285,Uber Assist,18,8.51,16.81,card,,
D15,C3,3/12/2025 14:04,TRIP_CANCELLED,T53286,Uber Assist,,,,,by_driver,
D15,C3,3/12/2025 14:19,TRIP_CANCELLED,T53287,Uber Pet,,,,,by_rider,
D15,C3,3/12/2025 14:25,TRIP_START,T53288,Uber X,,,,,,
D15,C3,3/12/2025 14:31,TRIP_END,T53288,Uber X,6,5.94,11.33,cash,,13.6
D15,C3,3/12/2025 14:56,OFFLINE,,,,,,,,
D47,C4,3/12/2025 8:10,ONLINE,,,,,,,,
D47,C4,3/12/2025 8:20,TRIP_START,T53289,Comfort,,,,,,
D47,C4,3/12/2025 8:30,TRIP_END,T53289,Comfort,10,2.4,12.61,card,,
D47,C4,3/12/2025 8:45,TRIP_CANCELLED,T53290,Uber Pet,,,,,by_driver,
D47,C4,3/12/2025 8:59,TRIP_START,T53291,Uber Pet,,,,,,
D47,C4,3/12/2025 9:08,TRIP_END,T53291,Uber Pet,9,8.1,18.88,cash,,22.66
D47,C4,3/12/2025 9:23,TRIP_CANCELLED,T53292,Uber Pet,,,,,by_driver,
D47,C4,3/12/2025 9:34,TRIP_START,T53293,Uber X,,,,,,
D47,C4,3/12/2025 9:45,TRIP_END,T53293,Uber X,11,6.47,12.96,card,,
D47,C4,3/12/2025 9:59,TRIP_START,T53294,Uber Pet,,,,,,
